Tempo,Teste
20.886,A
18.939,A
19.679000000000002,A
22.517,A
20.056,A
19.234,A
20.052,A
20.911,A
18.859,A
19.062,A
19.697,A
21.18,A
19.223,A
20.128,A
21.389,A
19.362000000000002,A
19.721999999999998,A
18.857,A
19.327,A
19.782,A
20.556,A
19.009999999999998,A
20.252000000000002,A
19.107999999999997,A
20.03,A
19.218,A
21.965,A
21.346,A
18.519,A
19.563,A
19.843,A
19.802,A
19.198999999999998,A
19.234,A
20.065,A
19.817,A
18.279,A
20.221,A
21.1,A
20.8,A
19.16,A
18.707,A
18.45,A
20.477,A
21.479999999999997,A
19.367,A
21.677999999999997,A
21.419999999999998,A
20.814999999999998,A
20.012999999999998,A
18.258,A
17.208,A
20.475,A
20.144,A
19.323,A
19.352,A
18.182,A
20.399,A
20.215,A
20.62,A
20.116999999999997,A
18.725,A
18.817,A
21.461000000000002,A
19.847,A
21.948999999999998,A
20.467,A
20.064,A
19.130000000000003,A
21.06,A
19.404,A
21.386000000000003,A
20.336,A
20.259,A
19.353,A
20.613999999999997,A
19.202,A
18.746,A
18.999,A
19.972,A
19.503,A
20.131,A
20.582,A
19.404,A
19.401,A
20.07,A
19.51,A
18.973,A
19.200000000000003,A
21.431,A
18.787,A
20.602,A
23.225,A
19.854,A
20.155,A
20.102,A
19.184,A
20.277,A
20.987000000000002,A
19.525000000000002,A
20.746,A
21.92,A
21.604,A
18.990000000000002,A
18.580000000000002,A
20.853,A
20.899,A
19.995,A
21.028,A
20.692,A
19.183,A
19.351,A
20.364,A
18.671,A
22.632,A
21.275,A
19.829,A
19.869,A
18.573999999999998,A
18.499,A
19.055,A
20.233,A
18.792,A
19.854,A
19.171,A
19.329,A
18.723,A
18.756,A
21.197999999999997,A
19.53,A
20.472,A
19.701999999999998,A
20.295,A
20.651,A
21.437,A
19.868000000000002,A
20.834,A
21.049999999999997,A
21.356,A
17.462,A
19.819,A
21.136000000000003,A
21.092000000000002,A
19.068,A
20.811,A
21.084,A
19.343999999999998,A
19.918,A
18.532,A
19.932000000000002,A
19.503,A
20.558,A
20.583000000000002,A
20.352999999999998,A
20.356,A
20.179000000000002,A
20.493000000000002,A
19.619,A
20.216,A
19.683,A
20.805,A
18.135,A
19.273,A
22.309,A
19.973,A
19.9,A
18.07,A
20.391,A
20.576999999999998,A
19.105,A
21.364,A
19.467,A
21.041,A
19.443,A
21.479,A
17.692,A
19.794999999999998,A
20.044,A
20.794000000000004,A
22.995000000000005,A
19.339,A
20.625,A
19.331,A
20.582,A
20.643,A
19.773,A
19.895,A
19.837,A
20.948,A
23.019,A
20.061,A
20.152,A
19.051000000000002,A
20.733999999999998,A
19.694,A
18.762,A
20.673,A
19.564999999999998,A
19.288,A
20.229,A
19.707,A
21.587000000000003,A
19.317999999999998,A
19.21,A
18.457,A
19.633,A
19.962,A
19.265,A
20.994,A
19.297,A
21.757,A
17.117,A
18.903000000000002,A
21.356,A
18.375999999999998,A
19.463,A
18.033,A
19.02,A
20.916,A
19.448999999999998,A
20.585,A
20.712,A
18.714000000000002,A
19.481,A
21.914,A
18.522000000000002,A
20.916000000000004,A
20.471,A
20.209,A
20.794,A
19.837,A
20.308999999999997,A
20.325,A
20.165,A
20.911,A
19.467,A
20.226,A
19.929,A
19.302,A
21.442,A
18.918,A
19.634,A
17.733,A
21.4,A
19.009,A
20.171,A
21.141,A
20.503999999999998,A
17.452,A
19.227,A
21.235,A
18.899,A
20.817,A
19.381,A
19.544,A
18.394,A
20.423,A
18.551,A
20.468,A
18.851,A
17.593,A
20.177,A
18.79,A
19.253999999999998,A
21.059,A
19.049999999999997,A
18.844,A
20.116,A
20.158,A
19.954,A
20.032,A
22.484,A
18.554000000000002,A
17.532,A
21.259999999999998,A
20.884,A
18.273999999999997,A
20.383,A
21.157,A
19.07,A
19.876,A
20.28,A
20.804,A
20.728,A
19.419,A
19.773,A
18.54,A
19.235999999999997,A
21.066000000000003,A
18.557,A
19.551,A
19.953,A
21.107999999999997,A
21.314,A
19.783,A
19.815,A
22.236,A
18.519,A
20.562,A
20.686,A
19.559,A
21.234,A
18.977000000000004,A
20.814,A
19.479999999999997,A
19.733,A
19.589,A
19.878,A
20.044999999999998,A
20.106,A
20.396,A
19.479000000000003,A
19.687,A
19.954,A
20.68,A
19.845,A
19.442,A
19.721,A
21.587000000000003,A
20.498,A
20.524,A
19.627000000000002,A
19.255000000000003,A
20.43,A
18.822,A
21.584,A
18.586,A
20.156,A
20.656,A
20.366,A
18.799,A
21.84,A
20.712,A
20.543,A
19.0,A
21.526000000000003,A
19.987000000000002,A
20.692999999999998,A
19.677,A
20.957,A
21.7,A
20.546,A
19.61,A
20.323999999999998,A
22.725,A
18.2,A
20.052,A
19.966,A
19.874,A
21.086,A
20.997,A
18.342999999999996,A
20.207,A
18.738,A
20.398,A
18.808,A
20.067999999999998,A
19.21,A
20.8,A
18.351,A
20.498,A
21.128,A
19.427000000000003,A
19.971,A
21.580000000000002,A
20.303,A
19.26,A
20.377,A
21.39,A
20.402,A
20.477,A
20.421,A
19.347,A
18.063,A
19.547,A
20.9,A
19.817,A
18.982999999999997,A
19.978,A
18.472,A
20.749,A
19.323,A
19.003,A
19.188000000000002,A
20.109,A
19.794,A
20.225,A
20.116,A
19.59,A
22.297000000000004,A
20.396,A
19.276,A
19.675,A
21.462,A
21.855999999999998,A
18.424,A
19.936999999999998,A
20.737000000000002,A
18.069000000000003,A
19.047,A
19.91,A
20.127000000000002,A
19.853,A
20.019,A
20.16,A
19.57,A
21.008,A
20.226,A
20.217,A
17.89,A
19.58,A
18.494,A
19.619,A
21.762999999999998,A
19.101,A
20.262999999999998,A
19.401,A
20.901,A
20.53,A
21.006999999999998,A
20.659,A
19.416,A
20.019999999999996,A
19.59,A
19.401,A
18.84,A
18.867,A
20.676000000000002,A
20.409,A
20.509,A
21.146,A
20.011,A
19.898,A
20.504,A
19.402,A
19.729,A
18.273000000000003,A
20.683,A
19.924,A
21.292,A
20.018,A
21.747,A
19.695999999999998,A
19.593,A
19.529,A
20.018,A
20.625,A
19.453,A
20.065,A
18.732,A
19.5,A
20.305,A
19.047,A
20.019,A
18.576,A
20.249000000000002,A
20.224,A
19.256999999999998,A
20.186,A
19.211,A
20.815,A
19.347,A
20.353,A
20.928,A
20.462000000000003,A
20.572,A
18.608999999999998,A
18.848,A
20.649,A
18.653,A
18.55,A
20.753999999999998,A
19.208000000000002,A
19.271,A
20.527,A
19.782,A
20.729,A
20.356,A
20.511,A
21.29,A
18.302999999999997,A
21.241,A
19.381,A
22.995,A
19.96,A
20.105,A
19.224,A
18.536,A
19.191,A
21.156,A
20.486000000000004,A
19.373,A
20.223,A
23.354,A
21.019,A
19.811,A
20.012999999999998,A
19.798000000000002,A
21.252,A
19.615,A
19.987,A
19.153,A
20.181,A
20.268,A
20.701,A
19.879,A
20.485,A
18.377,A
19.641,A
21.06,A
19.572,A
17.799,A
21.39,A
19.929,A
18.706,A
21.292,A
19.650000000000002,A
18.477,A
19.181,A
20.4,A
18.989,A
19.266,A
20.313,A
20.494,A
22.364,A
20.595000000000002,A
19.846,A
20.09,A
19.526,A
20.525,A
17.966,A
21.549,A
19.552,A
19.232,A
20.308999999999997,A
18.825000000000003,A
16.846999999999998,A
20.935000000000002,A
20.326999999999998,A
20.814999999999998,A
17.03,A
20.652,A
19.73,A
20.416999999999998,A
19.077,A
19.504,A
19.921,A
19.165,A
18.180999999999997,A
21.545,A
18.51,A
18.532,A
18.473,A
19.804000000000002,A
18.995,A
19.375,A
19.113,A
21.016,A
20.386,A
20.547,A
19.662,A
19.355999999999998,A
19.246000000000002,A
21.837999999999997,A
21.386000000000003,A
18.485,A
19.362000000000002,A
20.608999999999998,A
19.198,A
19.759999999999998,A
20.64,A
19.197,A
20.425,A
18.782000000000004,A
18.584000000000003,A
19.498,A
19.411,A
20.134,A
19.999999999999996,A
19.993000000000002,A
20.079,A
19.172,A
21.069000000000003,A
21.488,A
20.906,A
21.265,A
19.375999999999998,A
20.157,A
18.808,A
19.977,A
19.435000000000002,A
20.674,A
19.119,A
19.944,A
18.866,A
20.395,A
18.244,A
18.69,A
17.649,A
20.613,A
20.086999999999996,A
22.23,A
19.387,A
20.077,A
18.881,A
19.533,A
20.698,A
19.683,A
20.604,A
19.75,A
18.504,A
20.272,A
20.205000000000002,A
18.786,A
21.861,A
21.432000000000002,A
18.212,A
18.966,A
18.984,A
18.805999999999997,A
20.356,A
19.941000000000003,A
21.549000000000003,A
18.148,A
19.953,A
19.958,A
19.792,A
21.002,A
20.814,A
20.399,A
19.380000000000003,A
19.548000000000002,A
20.396,A
22.511000000000003,A
18.142,A
20.639000000000003,A
21.337000000000003,A
17.367,A
20.743000000000002,A
20.141000000000002,A
19.319,A
21.195,A
20.996000000000002,A
19.416,A
21.11,A
22.085,A
20.586000000000002,A
20.75,A
20.651,A
22.353,A
20.102999999999998,A
20.166,A
21.48,A
19.961,A
20.107,A
21.309,A
19.85,A
21.414,A
21.012,A
20.027,A
22.006999999999998,A
19.651,A
20.644,A
19.085,A
20.825,A
18.822,A
20.807000000000002,A
19.134,A
20.078,A
19.659,A
20.104,A
18.772,A
20.311000000000003,A
20.5,A
20.368,A
19.623,A
21.623,A
22.077,A
21.116,A
19.342,A
20.916,A
20.249000000000002,A
21.458,A
19.99,A
21.439,A
20.108999999999998,A
19.804000000000002,A
18.580000000000002,A
19.367,A
21.715,A
18.733,A
19.642,A
20.075000000000003,A
20.259,A
20.207,A
20.308,A
19.962,A
19.426,A
20.918999999999997,A
18.951,A
20.951,A
20.110000000000003,A
20.236000000000004,A
19.817,A
18.901000000000003,A
20.033,A
21.697,A
19.578000000000003,A
18.594,A
20.52,A
21.267,A
19.699,A
19.133000000000003,A
21.691,A
19.586999999999996,A
19.837,A
19.11,A
19.631999999999998,A
20.671,A
20.570999999999998,A
20.162,A
19.275,A
19.041,A
20.761,A
21.060000000000002,A
20.633,A
20.88,A
19.447,A
20.281999999999996,A
20.194000000000003,A
20.422,A
19.519,A
20.858,A
19.358,A
20.517,A
19.297,A
19.497,A
20.988,A
19.048000000000002,A
21.096,A
19.997,A
20.204,A
20.33,A
19.686,A
21.102,A
20.504,A
18.671,A
21.352999999999998,A
20.953,A
19.679,A
19.253,A
21.503,A
19.845,A
19.238,A
20.863999999999997,A
20.972,A
21.413,A
18.698,A
19.802999999999997,A
21.589,A
20.043,A
19.111,A
19.609,A
18.998,A
20.362,A
18.745,A
18.785,A
19.46,A
20.941,A
19.224,A
19.311,A
20.793,A
20.012,A
19.816,A
20.435,A
20.683,A
20.266,A
20.937,A
18.628,A
17.869,A
19.072,A
21.625,A
20.52,A
21.003,A
21.433999999999997,A
19.919000000000004,A
20.027,A
20.789,A
19.247,A
19.114,A
19.911,A
21.869,A
20.846,A
20.660000000000004,A
20.235999999999997,A
19.164,A
19.279,A
22.02,A
20.4,A
17.975,A
20.122999999999998,A
19.73,A
18.297,A
19.96,A
20.204,A
20.369,A
17.903999999999996,A
20.788000000000004,A
19.979999999999997,A
17.575000000000003,A
19.883,A
20.235,A
20.755000000000003,A
19.965,A
20.434,A
18.292,A
20.552,A
20.391,A
20.37,A
18.792,A
20.833,A
18.136,A
18.914,A
21.141,A
19.169999999999998,A
21.397,A
20.429000000000002,A
18.094,A
19.997999999999998,A
19.078,A
18.998,A
20.158,A
18.062,A
18.489,A
20.211,A
19.599999999999998,A
19.78,A
18.222,A
19.343,A
20.929000000000002,A
18.942,A
20.808,A
20.713,A
17.761,A
18.718,A
20.434,A
19.437,A
21.814,A
20.927,A
19.361,A
18.915,A
18.7,A
20.334,A
20.204,A
19.201,A
19.898000000000003,A
19.356,A
20.647,A
20.66,A
19.402,A
20.116,A
21.365000000000002,A
19.336999999999996,A
18.932,A
20.364,A
20.7,A
19.802,A
19.424,A
19.96,A
20.366999999999997,A
19.948999999999998,A
20.576,A
20.343,A
21.868000000000002,A
21.479,A
20.547,A
19.656,A
21.01,A
20.008,A
17.698,A
19.035,A
19.406,A
19.158,A
19.819000000000003,A
20.073,A
19.298000000000002,A
19.368,A
19.576,A
19.669,A
21.284,A
20.698,A
20.341,A
18.608,A
17.846,A
20.942,A
19.333000000000002,A
19.79,A
19.534,A
18.4,A
19.271,A
18.992,A
22.201,A
19.904,A
20.702,A
19.518,A
19.893,A
19.841,A
18.095,A
22.142,A
18.766,A
20.21,A
20.813000000000002,A
20.782,A
20.288,A
18.235,A
20.144,A
20.217000000000002,A
19.430999999999997,A
19.857,A
18.689,A
21.021,A
20.403000000000002,A
19.593,A
21.653,A
20.889,A
19.313000000000002,A
19.883000000000003,A
20.776,A
20.849999999999998,A
19.1,A
22.355999999999998,A
18.777,A
17.65,A
19.602000000000004,A
20.475,A
19.945,A
20.193,A
18.195999999999998,A
21.457,A
20.216,A
19.651000000000003,A
19.553,A
19.41,A
20.971000000000004,A
20.076,A
19.060000000000002,A
19.310000000000002,A
19.555999999999997,A
19.442,A
20.733,A
20.114,A
20.538,A
19.951999999999998,A
19.846,A
21.579,A
20.347,A
20.46,A
19.219,A
19.564,A
19.081,A
19.006,A
18.401,A
19.604,A
20.467,A
20.57,A
21.788,A
19.959,A
19.325,A
21.41,A
19.652,A
18.778,A
20.294999999999998,A
21.048,A
20.866000000000003,A
20.664,A
20.037,A
20.4,A
19.759,A
17.941,A
19.038,A
19.021,A
18.351999999999997,A
20.689999999999998,A
20.083000000000002,A
20.531,A
20.494,A
18.019,A
18.087,A
19.763,A
22.03,A
20.777,A
18.144,A
19.031,A
20.159,A
22.148,A
21.13,A
20.88,A
21.334,A
20.775000000000002,A
21.570999999999998,A
19.457,A
19.341,A
19.339,A
19.777,A
19.436,A
19.425,A
20.094,A
19.081,A
21.453,A
19.712,A
21.348,A
21.538,A
20.491,A
18.919,A
19.007,A
19.372999999999998,A
19.519,A
19.618,A
20.310000000000002,A
19.532999999999998,A
21.478,A
21.918000000000003,A
20.311999999999998,A
19.829,A
19.463,A
22.043,A
21.315,A
19.399,A
19.307000000000002,A
20.694000000000003,A
20.182,A
19.772000000000002,A
18.711000000000002,A
20.106,A
19.971,A
18.854,A
20.796,A
20.029,A
20.167,A
18.614,A
19.424,A
20.241,A
19.282,A
19.448,A
20.165,A
17.859,A
18.704,A
20.055,A
19.197,A
20.285,A
19.841,A
19.029999999999998,A
18.989,A
20.298,A
18.642,A
20.678,A
20.223,A
20.067,A
21.593,A
19.289,A
20.759999999999998,A
20.433999999999997,A
19.991,A
18.901,A
19.198999999999998,A
18.532,A
19.624,A
20.53,A
20.212,A
19.485000000000003,A
19.657,A
19.195,A
20.750999999999998,A
19.927999999999997,A
19.277,A
19.523000000000003,A
20.584,A
21.168,A
19.781,A
19.674,A
20.253,A
19.23,A
21.759,A
20.137999999999998,A
20.602,A
19.933,A
20.409,A
20.0,A
19.053,A
19.995,A
20.043,A
19.731,A
19.931,A
20.527,A
20.201999999999998,A
20.432,A
19.909000000000002,A
19.439,A
20.365000000000002,A
19.662,A
21.642,A
21.787,A
20.276,A
22.296,A
21.445,A
19.395000000000003,A
19.975,A
20.467,A
20.398000000000003,A
19.416999999999998,A
20.661,A
20.592,A
18.602999999999998,A
21.437,A
20.323,A
21.307,A
19.637,A
19.492,A
20.183,A
20.969,A
19.572000000000003,A
18.436,A
21.02,A
19.242,A
19.463,A
20.478,A
20.148,A
20.64,A
20.411,A
21.759,A
20.174,A
19.271,A
21.406,A
19.572,A
20.122,A
19.122999999999998,A
19.449,A
18.472,A
20.324,A
21.891000000000002,A
17.5,A
19.447,A
19.193,A
19.884999999999998,A
20.852,A
20.584,A
19.669,A
18.803,A
18.070999999999998,A
19.098,A
21.105,A
19.502000000000002,A
19.378,A
19.656000000000002,A
20.342,A
19.772,A
18.448,A
19.829,A
20.328,A
18.665,A
19.373,A
19.36,A
20.0,A
21.912,A
22.334999999999997,A
21.046,A
19.796,A
19.3,A
19.128,A
19.561999999999998,A
21.648,A
20.664,A
21.296999999999997,A
20.494,A
19.732,A
17.979,A
19.866,A
18.92,A
20.702,A
18.008,A
21.179000000000002,A
21.209000000000003,A
21.189999999999998,A
19.512999999999998,A
19.082,A
20.975,A
18.553,A
18.694,A
18.945,A
21.043,A
19.361,A
19.503999999999998,A
19.692999999999998,A
20.904,A
20.345,A
19.025,A
20.963,A
18.268,A
20.938000000000002,A
20.313000000000002,A
19.103,A
20.378,A
19.602,A
20.386000000000003,A
21.058,A
20.425,A
21.075000000000003,A
18.909,A
17.552,A
19.3,A
19.825,A
19.504,A
17.731,A
19.939,A
19.929,A
20.145000000000003,A
19.997999999999998,A
20.631,A
18.871,A
19.889000000000003,A
18.619,A
19.878,A
18.514,A
19.201,A
20.075,A
19.249,A
19.732,A
19.612,A
21.075000000000003,A
18.814999999999998,A
19.42,A
20.142,A
20.441000000000003,A
20.752000000000002,A
21.361,A
19.252,A
19.668999999999997,A
21.029,A
19.57,A
17.096,A
19.332,A
19.887,A
20.361,A
19.598,A
21.969,A
17.726,A
20.265,A
21.372,A
19.139,A
20.188000000000002,A
18.785,A
18.991,A
20.448,A
19.862000000000002,A
19.664,A
18.756,A
19.694,A
21.193,A
20.007,A
18.243,A
19.406,A
20.271,A
19.666,A
20.129999999999995,A
18.644,A
19.32,A
21.842,A
17.683,A
19.666999999999998,A
20.518,A
19.898,A
20.326999999999998,A
19.659999999999997,A
19.134,A
21.672000000000004,A
20.642,A
19.875,A
19.569000000000003,A
19.517,A
19.774,A
17.433,A
21.445,A
19.002000000000002,A
20.362000000000002,A
19.098,A
20.346,A
20.471,A
20.759,A
19.648,A
20.843000000000004,A
21.463,A
18.557000000000002,A
19.258000000000003,A
21.375,A
20.384,A
18.378999999999998,A
20.553,A
17.756,A
19.924,A
20.022,A
18.541,A
19.593,A
19.651,A
21.006,A
18.811,A
19.606,A
19.778,A
19.799,A
19.906,A
18.593,A
22.035,A
19.448999999999998,A
18.318999999999996,A
20.387999999999998,A
19.95,A
20.195,A
19.77,A
21.054000000000002,A
20.799999999999997,A
19.448,A
20.765,A
20.971,A
19.859,A
20.141,A
18.917,A
20.557000000000002,A
18.634999999999998,A
19.606,A
20.764000000000003,A
20.944,A
20.039,A
20.857999999999997,A
19.177,A
19.567,A
20.82,A
19.072,A
19.846,A
21.055,A
19.436999999999998,A
17.947,A
19.479999999999997,A
18.403,A
17.299,A
20.404,A
20.599,A
19.347,A
20.659,A
20.964,A
20.618,A
20.066000000000003,A
19.669999999999998,A
19.174,A
18.713,A
21.408,A
20.363,A
19.313,A
19.455,A
18.950999999999997,A
19.906,A
19.409999999999997,A
20.365000000000002,A
19.508000000000003,A
19.629,A
18.913999999999998,A
20.017,A
19.708,A
19.965000000000003,A
20.312,A
20.521,A
21.586000000000002,A
21.461,A
20.405,A
19.576999999999998,A
18.767,A
21.486,A
20.116,A
20.788,A
20.545,A
20.969,A
20.826999999999998,A
19.293,A
19.864,A
19.662,A
19.315,A
21.095,A
20.43,A
21.505,A
20.564,A
19.575,A
19.659000000000002,A
20.436,A
19.602,A
18.521,A
20.682000000000002,A
19.826999999999998,A
19.424,A
21.86,A
17.66,A
20.351,A
19.796,A
20.459,A
20.757,A
18.806,A
19.311,A
20.59,A
19.883,A
19.384,A
21.539,A
21.877000000000002,A
19.607,A
19.32,A
19.580000000000002,A
19.449,A
20.811999999999998,A
20.75,A
19.233999999999998,A
21.619999999999997,A
19.058,A
20.675,A
18.482999999999997,A
20.534,A
19.554000000000002,A
20.796,A
21.747,A
20.9,A
19.252000000000002,A
16.908,A
20.831,A
19.282,A
18.9,A
21.256999999999998,A
18.114,A
20.603,A
22.153,A
20.158,A
20.711000000000002,A
20.98,A
18.569,A
20.459,A
21.371,A
20.339,A
18.932,A
21.306,A
19.573,A
20.888,A
19.610999999999997,A
19.578,A
19.076999999999998,A
16.948999999999998,A
21.29,A
20.613999999999997,A
21.237,A
19.834,A
17.149,A
18.41,A
19.458,A
20.551000000000002,A
20.302,A
20.977,A
19.644,A
20.008000000000003,A
19.492,A
20.781999999999996,A
19.415,A
19.625,A
19.944,A
19.139,A
17.877000000000002,A
19.763,A
21.839,A
20.116999999999997,A
20.595,A
20.844,A
21.682,A
19.311,A
20.042,A
20.125999999999998,A
20.168,A
19.479,A
20.518,A
19.676000000000002,A
21.071,A
18.697,A
18.703,A
20.577,A
22.194,A
20.966,A
20.382,A
18.518,A
18.874000000000002,A
20.875,A
20.929000000000002,A
20.959999999999997,A
18.884,A
20.685,A
19.584999999999997,A
20.740000000000002,A
19.616999999999997,A
20.877,A
20.957,A
19.697000000000003,A
21.394000000000002,A
19.853,A
20.367,A
19.287,A
19.191,A
18.339,A
21.098,A
19.839999999999996,A
19.092,A
20.607,A
20.258,A
19.262,A
19.213,A
18.293,A
19.95,A
20.12,A
20.863999999999997,A
19.83,A
19.303,A
20.133,A
20.313000000000002,A
19.105,A
19.625,A
19.047,A
19.814999999999998,A
20.552,A
21.955,A
20.42,A
20.133,A
19.034,A
20.516,A
18.116,A
21.686,A
18.392,A
18.959,A
18.305999999999997,A
21.174999999999997,A
20.523,A
20.814,A
19.953999999999997,A
20.93,A
20.179000000000002,A
19.794,A
19.713,A
19.806,A
20.976,A
18.275999999999996,A
20.404,A
21.054000000000002,A
18.77,A
20.178,A
19.101999999999997,A
20.245,A
18.916,A
19.744,A
19.425,A
19.426000000000002,A
19.291999999999998,A
18.887,A
21.403,A
19.151,A
19.731,A
23.113999999999997,A
20.046,A
20.121,A
20.058999999999997,A
20.436,A
19.302999999999997,A
20.227,A
20.119,A
18.605,A
19.679000000000002,A
20.589,A
21.178,A
21.666000000000004,A
20.426000000000002,A
22.38,A
19.869,A
18.889,A
21.540999999999997,A
20.498,A
19.569,A
20.11,A
20.761,A
18.573,A
18.951,A
20.320999999999998,A
21.127,A
20.617,A
19.541999999999998,A
19.294,A
19.69,A
20.382,A
20.369,A
20.770000000000003,A
20.469,A
19.761,A
18.078,A
18.506999999999998,A
20.753,A
20.021,A
20.44,A
18.434,A
20.18,A
20.872,A
18.933999999999997,A
20.364,A
20.724999999999998,A
20.552999999999997,A
19.924,A
18.811,A
20.864,A
20.355,A
22.381,A
19.846,A
18.634,A
18.22,A
20.363000000000003,A
20.025,A
19.991,A
19.571,A
20.279,A
20.168,A
18.906999999999996,A
19.778,A
20.146,A
21.479000000000003,A
19.509,A
20.666999999999998,A
19.189,A
19.173000000000002,A
18.665000000000003,A
19.017000000000003,A
19.611,A
20.39,A
20.017000000000003,A
19.86,A
20.359,A
19.504,A
20.162,A
20.428,A
21.631,A
18.942,A
20.249000000000002,A
20.643,A
19.713,A
19.269,A
21.302999999999997,A
20.233,A
20.62,A
21.47,A
19.430999999999997,A
20.291,A
20.505,A
19.631999999999998,A
18.858,A
19.48,A
20.92,A
19.596,A
19.07,A
20.581,A
17.802,A
18.778999999999996,A
20.25,A
20.102,A
20.962999999999997,A
21.192999999999998,A
21.025,A
20.906,A
19.396,A
18.713,A
20.101,A
15.758,A
21.110999999999997,A
19.355,A
18.067,A
20.233,A
21.395000000000003,A
19.371,A
19.454,A
20.801000000000002,A
20.369,A
19.224000000000004,A
21.862000000000002,A
21.285,A
19.014,A
20.009999999999998,A
18.393,A
21.232,A
20.779,A
21.162999999999997,A
20.158,A
20.648000000000003,A
19.978,A
18.578000000000003,A
20.272,A
21.234,A
20.819000000000003,A
20.682,A
20.290999999999997,A
21.156,A
19.983,A
20.343,A
19.177,A
18.834,A
19.514000000000003,A
21.645000000000003,A
19.317,A
20.326,A
18.627,A
19.261,A
19.671999999999997,A
21.036,A
19.221,A
20.627,A
20.576,A
21.087,A
20.636000000000003,A
19.702,A
18.798000000000002,A
17.024,A
20.421,A
19.984,A
18.982999999999997,A
18.648,A
18.411,A
20.863,A
18.652,A
21.109,A
19.228,A
19.188,A
20.373,A
19.757,A
19.414,A
18.859,A
21.788,A
19.515,A
18.003999999999998,A
20.655,A
21.366,A
18.964000000000002,A
20.557000000000002,A
20.192,A
19.696,A
21.723,A
20.334000000000003,A
19.239,A
18.906,A
18.041,A
20.058999999999997,A
19.75,A
19.996,A
19.655,A
19.951,A
20.835,A
19.989000000000004,A
21.048,A
22.208999999999996,A
19.717,A
19.884,A
17.752,A
20.694,A
19.674,A
20.979,A
19.765,A
20.184,A
19.148999999999997,A
20.283,A
19.72,A
20.517,A
21.244000000000003,A
18.395,A
20.813,A
20.436999999999998,A
19.462,A
19.148,A
20.197,A
21.766,A
19.250999999999998,A
19.499,A
19.275,A
21.018,A
19.821,A
19.656,A
18.902,A
18.262,A
18.263,A
18.669,A
19.621000000000002,A
21.355,A
17.939,A
18.262,A
18.765,A
19.613,A
20.793999999999997,A
18.291,A
19.169,A
19.98,A
19.463,A
19.587,A
21.037,A
21.323,A
20.459,A
18.947,A
19.034,A
20.151,A
19.631,A
19.641,A
21.143,A
19.541999999999998,A
18.453,A
20.323999999999998,A
20.822,A
19.143,A
19.697,A
18.816,A
20.06,A
21.198,A
19.776,A
23.101000000000003,A
19.519999999999996,A
21.903000000000002,A
20.592,A
19.512,A
19.83,A
19.681,A
20.883,A
20.283,A
20.27,A
20.592,A
19.521,A
21.437,A
20.278000000000002,A
19.245,A
19.976,A
20.241,A
19.641000000000002,A
19.122,A
20.39,A
20.191,A
20.594,A
20.037,A
18.116,A
21.5,A
20.751,A
20.102,A
19.675,A
20.467,A
19.753999999999998,A
20.186,A
20.090999999999998,A
18.823999999999998,A
19.359,A
21.181,A
19.752,A
19.247999999999998,A
21.217,A
20.409,A
19.893,A
19.469,A
20.935000000000002,A
18.841,A
19.293,A
19.89,A
18.766,A
20.404000000000003,A
18.516000000000002,A
18.616,A
21.124000000000002,A
19.762,A
19.880000000000003,A
17.933,A
19.826,A
20.492,A
20.1,A
19.917,A
19.37,A
21.75,A
19.36,A
20.063,A
21.025,A
20.296,A
20.784,A
20.322,A
19.473,A
20.537,A
20.35,A
18.001,A
19.375,A
19.119,A
21.819,A
19.576,A
19.505000000000003,A
21.773,A
20.308,A
19.885,A
18.374,A
20.814999999999998,A
19.777,A
19.102,A
19.771,A
19.654,A
20.342,A
18.28,A
20.258,A
20.903,A
18.607999999999997,A
19.947000000000003,A
20.674,A
19.966,A
20.964,A
18.925,A
19.477,A
20.06,A
20.043,A
19.204,A
20.304,A
18.582,A
19.872999999999998,A
21.16,A
20.326999999999998,A
21.136000000000003,A
19.68,A
20.28,A
19.626,A
20.857,A
19.048,A
19.971,A
18.616,A
19.421,A
17.835,A
19.586,A
20.0,A
18.839000000000002,A
20.935,A
19.366,A
20.977999999999998,A
19.406,A
20.038,A
21.028000000000002,A
20.011,A
22.122,A
21.015,A
17.873,A
20.155,A
20.668,A
21.391,A
20.924,A
19.862000000000002,A
18.356,A
20.716,A
20.805,A
20.725,A
19.015,A
20.270999999999997,A
21.415000000000003,A
20.806,A
20.953,A
21.091,A
18.659,A
20.142000000000003,A
20.844,A
19.509,A
20.924,A
19.655,A
20.841,A
20.023,A
18.448999999999998,A
20.863999999999997,A
18.141,A
21.653,A
20.131,A
20.689999999999998,A
19.186,A
18.933,A
19.141,A
19.797,A
20.989,A
19.253999999999998,A
19.675,A
20.248,A
18.651,A
19.735999999999997,A
20.286,A
18.876,A
20.41,A
20.678,A
18.259,A
19.522,A
20.228,A
19.139,A
20.854,A
18.586,A
20.099,A
21.489,A
18.089,A
19.089,A
19.914,A
20.042,A
21.059,A
20.415,A
20.618,A
20.452,A
18.502000000000002,A
18.368000000000002,A
18.967,A
20.351,A
19.66,A
20.659,A
20.445,A
19.932,A
21.684,A
19.711,A
21.456,A
20.739,A
19.252,A
22.333000000000002,A
20.171,A
20.833,A
19.812,A
20.544,A
21.055,A
20.677,A
19.177,A
20.224999999999998,A
18.885,A
20.225,A
20.248000000000005,A
20.459,A
20.419999999999998,A
18.908,A
20.492,A
